year,title,abstract,chars,category
2024,21세기형 인공지능 기반 다영역 기동전 고찰,"본 논문은 현대 전쟁이론의 주류로 자리잡은 기동전이 과연 미래에도 적실성이있을 것인가라는 질문에 대한 해답을 검토하고, 새로운 첨단 과학기술의 활용 관점에서 발전 추세와 미래 방향을 고찰하는 데 그 목적이 있다. 미국을 비롯한 세계적 군사 강국들의 군사용 인공지능 개발 사례들을 분석해 본 결과 향후 인공지능기술의 잠재력이 군사 시스템의 진화적 변화를 넘어 전쟁의 개념과 방식 및 수단을 혁명적으로 바꿔놓을 수 있다는 점을 확인했다. 기동전 양상의 변화도 필연적이라는 데 전문가들의 주장이 일치되고 있다. 미래의 기동전은 적을 시스템 기반사고로 이해하고 작전 템포를 중시하며 비선형적 전투를 수행할 것으로 특징된다. 적을 구성하고 있는 핵심 체계의 취약성을 식별해 공격함으로써 시스템 전체를일거에 혼란·마비시킨다. 작전의 템포는 기동전의 성패를 좌우하는 결정적 요소로서 의사결정 시스템의 자동화·정보화·지능화를 통해 정보의 우위와 의사결정의우위를 달성함으로써 가속화될 수 있다. 미래의 기동전은 이제까지의 물리적 방식중심의 기동전과는 다르게 비물리적 수단을 비대칭적·비선형적 방식으로 운용함으로써 적의 시스템과 응집력을 순간적으로 와해시키는 것이 요체이다.",591,인공지능
2024,인공지능 기반 첨단물류기술의 진화경로 및 신흥트렌드,"본 연구는 4차 산업혁명의 핵심동력인 인공지능과 융합된 첨단물류기술의 과거와 현재, 그리고 미래의 유망한 기술 분야를 탐색하고자 수행되었다. 2004년부터 2023년까지 미국특허청(USPTO)에 출원되어 현재 등록된 특허 6,000건을 수집 및 추출하였다. 분석 방법으로 연도별 출원 동향, 국가 분포, 주요 출원인 및 IPC코드의 탐색적 분석, 특허명 텍스트 빈도 분석, 딥러닝 기반의 BERTopic을 활용하였다. 분석 결과, 인공지능 기반 물류 특허 수는 꾸준한 증가세가 나타나고 있었다. 또한, 특허가 가장 많이 출원된 토픽 분야로는 ‘RFID 기반의 탐지 및 모니터링’으로 나타났다. 특히, ‘잠금 및 보안’, ‘자율주행’, ‘로봇’ 토픽이 최근 출원 활동성이 높은 신흥트렌드임을 확인하였다. 본 연구 결과가 기업의 R&D 활동과 물류기술 정책 입안자의 결정을 지원하기 위한 정보를 제공할 수 있을 것이라 기대된다.",461,인공지능
2024,로봇과 인공지능 융합 산업현장기술 교육 프로그램 개발에 관한 연구,"본 연구의 목적은 로봇산업 재직자 대상의 로봇 인공지능 융합 기술 교육 프로그램을 개발하는것이다. 이를 위하여 국내 로봇 전문기관의 재직자 대상 로봇 교육 프로그램 현황을 조사하였고, 국내 로봇 기업을 대상으로 로봇 인공지능 융합 교육에 대한 수요조사를 실시하였다. 수요조사결과를 기반으로 로봇 인공지능 융합 교육 프로그램을 개발하였으며 설계된 교육 과정의 내용과수요조사 결과를 소개하였다. 개발된 교육 프로그램을 실제 산업계에 적용하여 수강자 만족도, 학습 효과성 등의 평가를 통해 개발된 프로그램이 산업계에 효과적으로 활용 가능함을 확인하였으며 후속 연구에 대한 제언을 하였다.",325,인공지능
2024,의료 분야에서 인공지능 활용의 법적 쟁점 – 법적 인격을 중심으로 –,"의료 분야에서 인공지능은 의료진의 진단 정확도를 높이고, 의료서비스의 지역적·계층적 불균형을 개선하는 긍정적 역할이 기대되지만, 한편으로 데이터 편향, 알고리즘의 불투명성, 불명확한 책임 소재 등 여러 문제를 초래할 수 있다. 이 논문은 먼저 인공지능의 일반적 문제점을 확인하고, 의료관계법과 의료행정 실무에서 인공지능 의료기기에 대한 안정성과 효과성 검증이 어떻게 이루어지고 있는지를 개관한다. 현재 인공지능 의료기기에 대한 성능 규제 제도는 어느 정도 갖춰져 있으나, 이를 활용한 민사책임 문제에 관해서는 의료관계법에 별도의 규정이 없으며 민사법적 규율에 맡겨져 있다. 인공지능 의료기기의 활용에 따른 민사책임의 경우 현재의 인공지능 발전 수준에서는 문제가 드러나지 않지만, 향후 고도화된 인공지능이 개발되어 의료 현장에서 그 의존도가 커진다면 의료과오에 대한 책임 소재를 명확히 하기 어려울 수 있다. 이러한 인식을 전제로 특히 고도화된 인공지능 의료기기를 활용하여 발생한 의료과오에 대한 민사책임이 현행법상 어떻게 규율될 수 있는지 또한 그 한계는 무엇인지 검토한다. 이 문제에 대한 접근 방식으로는 크게 기존 민사책임의 법리를 유지하면서 여기에 제조자(공급자)나 사용자의 책임을 강화하려는 입장과 인공지능 자체에 법적 인격을 부여하여 인공지능 스스로가 책임의 주체가 되도록 하려는 입장이 대립한다. 인공지능 의료기기가 고도화되어 활용도가 커지는 경우, 기본적으로 이를 도구로 파악하여 의료기기의 제조자 또는 사용자에게 민사책임을 묻는 전자의 접근 방식은 한계가 있을 수 있다. 이런 이유로 이 논문에서는 인공지능 의료기기에 법적 인격을 부여할 수 있다는 후자의 입장을 중점적으로 논증한다. 다만 이런 접근 방식은 법적 인격 부여로 인한 책임 전가가 될 수 있다는 점에 대비하고, 나아가 인간 중심의 현행 법질서의 근본을 해치지 않도록 설계되어야 하므로, 인공지능에 대한 법적 인격 부여 시 준수해야 할 기본원칙을 제시한다.",969,인공지능
2024,갑상선 결절 진단에서 인공지능과 탄성초음파의 성능 분석,"본 연구는 갑상선 결절의 양성과 악성 가능성을 진단하는데 있어서 탄성초음파와 인공지능 프로그램의 진단 성능을 분석하고 유용성을 평가하는데 있다. 일개 병원 외래에서 2023년 1월부터 2024년 6월까지 갑상선 초음파검사를 실시하고 결절이 발견되어 탄성초음파, S-detect, 세침흡인세포검사를 시행한 환자 126명을 대상으로 후향적으로 분석하였다. 그 결과 세침흡인세포검사 결과에 따른 차이 분석에서 나이, 결절의 크기, 에코발생정도, 결절의 방향, 변연, 모양, 석회화 유무, 후방음영, K-TIRADS 초음파 판독, S-detect의 진단 결과, 탄성대비지수에서 통계적으로 유의한 차이를 나타냈다. ROC curve 분석 결과 탄성대비지수의 cut off value 는 2.32로 산출되었으며 진단 일치도는 전문의 판독 0.66, S-detect 0.49, 탄성대비지수 0.67로 탄성초음파에서 높은 진단 성능을 나타냈다. 따라서 탄성초음파를 이용한 갑상선 결절의 진단은 불필요한 반복 검사와 조직검사의 빈도를 최소화하기 위한 보조 프로그램으로 활용 가능성이 있을 것으로 판단된다.",553,인공지능
2024,인공지능 시대와 휴머니즘의 향방: 존재론적 차이를 중심으로,"이 논문은 현 시대를 추동하고 있는 인공지능 기술의 본질을 하이데거의 철학을 바탕으로 해명하고, 인공지능 시대를 살아가는 현대인이 나아가야 할 삶의 방향을 모색한다. 현 시대를 인공지능 시대라고 명명할 수 있는 근거는 바로 인간이 활동하는 전 영역에서 발견할 수 있는 인공지능 기술에 있다. 따라서 우선적으로 선행되어야 하는 과제는 바로 인공지능 기술에 관한 논의를 검토하는 가운데 그 기술의 본질을 통찰하는 것이다. 이때 현대 기술의 본질을 “도발적 요청(Herausfordern)”과 “닦달(Gestell)”이라는 개념으로 파악했던 하이데거의 기술철학을 통해 인공지능의 의미를 고찰한다. 다음으로는 하이데거의 존재론에서 강조되었던 “존재론적 차이(ontologische Differenz)”에 입각하여 인간 현존재와 인공지능의 존재방식이 상이함을 드러낸다. 마지막으로 인공지능 시대에 현대인이 구체화해야 할 바람직한 태도로 인간이 중심에서 비켜선 휴머니즘을 제안하며 존재자를 그 고유한 존재에 알맞게 이끌어야 할 “존재의 목자”로서의 인간의 책임을 일깨운다.",538,인공지능
2024,인공지능 플랫폼을 활용한 차체 디자인 방법론의 고찰,"This study is purposed to have implications for methodology of using AI flat forms to develop creative shape ideations in early phases of vehicle body design through analyzing scripts and corpus. It started with reviewing concepts of machine learning and hierarchy of text as element of image describing tools. The generated images by the script and corpus which applied to either the Basic Prompts consisted to image prompt, or the Advanced Prompts which is consisted with Image Prompt, Text Prompt, and Parameters. The implication for using AI flat form to develop vehicle body design are as follows; word choice matters for more specific synonyms work better in many circumstances instead of big, gigantic, enormous, or immense. Plural words leave more chances. also better to describe what to be want instead of that doesn’t. Simpler prompts description with fewer details results more variety and creativity in generative images but less control.",951,인공지능
2024,인공지능과 문학의 가치에 대한 시론― 휴머니즘 이후 문학성의 미래,"2022년 가을, 챗GPT가 대중적으로 선보이며 나타난 가장 큰 변화는 문학의 전통적 개념이 해체되었다는 사실이다. 창조적 아이디어와 감수성의 산물인 문학작품을 인공지능은 단시간에 대량으로 만들어 내고, 그것의 수준은 조만간 인간의 작품과 대등하리라 예상되기 때문이다. 인공지능의 등장으로 인해 인간의 창조성을 상징하는 예술로서의 문학은 이제 위기에 처한 듯싶다. 그렇다면 문학의 가치는 어떤 변화를 맞이할 것인가? 지금까지 우리가 알고 있던 문학은 근대성의 유산으로서 인간중심주의와 노동가치론에 토대를 두고 있었다. 즉 문학은 인간의 정신적 산물이며 시장 자본주의에서 상품으로 판매되는 재화라는 것이다. 현재 인공지능이 만들어 내는 문학작품은 이런 조건들을 충족시키고 있기에 문학적 가치의 존립 여부에 대한 논쟁이 진행 중이다. 과연 인공지능은 우리가 알고 있는 문학적 가치를 동일하게 생산할 수 있을까? 만약 인공지능이 인간과 다름 없는 문학적 가치를 만들어 낸다면, 문학의 미래는 어떻게 될 것인가? 혹은 인공지능이 전면화된 미래에도 문학적 가치는 유지될 수 있을까? 문학적 가치는 특정한 역사적 국면에서 조성된 체계의 산물이며, 따라서 인공지능이 유사한 성취를 보이거나 넘어서는 것도 어렵지 않다. 오히려 인공지능이 전유하는 가치야말로 인간의 문학을 넘어설 뛰어넘을 가능성을 갖고, 그것은 인간 시대의 종언을 암시하는 것일지도 모른다. 역설적으로, 그런 이유에서 문학의 인간적 가치는 추구될 수 있고 유지될 수도 있음이 핵심이다. 이 글은 다양한 각도에서 이런 문제들을 조명하며, 인간과 인공지능 그리고 문학적 가치의 미래에 대해 전망하려는 시도이다.",816,인공지능
2024,생성형 인공지능에 관한 미디어 담론연구: MBC <PD가 사라졌다!>의 인공지능 활용창작 재현 양상을 중심으로,"본 연구는 방송 프로그램 제작에서 생성형 인공지능의 활용 양상과 그 의미를 탐구했다. MBC의 <PD가 사라졌다!>를 주요 사례로 삼아, 방송 제작에 활용된 생성형 인공지능의 유형과 범위를 분석했다. 구체적으로 버추얼 휴먼, 음성합성, 인공지능 카메라 등 다양한 기술의 적용 방식과 영향을 조사했다. 연구는 첫째, 방송 제작 과정에서 인공지능 기술이 어떻게 활용되었는지 살펴보았다. 인공지능 PD의 섭외 기준 마련, 출연료 산정, 게임 아이템 기획 등 다양한 측면에서 인공지능의 역할을 조명했다. 둘째, 인공지능 PD 캐릭터가 담지하는 의미를 심층적으로 분석했다. 채트먼의 서사 구조 분석틀을 활용하여 인공지능 PD 캐릭터와 인간 출연자들이 맺는 관계가 갖는 의미를 분석하였다. 이때, 재현을 개념과 기호를 통해 의미를 만드는 실천으로 보고, 이에 영향을 미치는 담론을 고려하여 분석했다. 이를 위해 최종 프로그램 내용뿐만 아니라 비하인드 영상을 포함한 제작 과정, 그리고 인공지능 PD 엠파고를 제작하는 과정에서 내려진 의사결정 등을 포함하여 이들이 생산하는 담론을 종합적으로 분석했다. 분석 결과, 제작진은 이중 서사 구조를 통해 인공지능 PD의 프로그램 내용에 대한 기여를 과장해서 강조하고 있었으며, 인공지능 연출의 한계를 은폐함으로써, 시청자의 관심을 끌기 위한 소재로서 신화화 하고 있었다.",672,인공지능
2024,인공지능(AI) 기반 인사관리의 윤리적·법적 영향,"이 연구는 인공지능(AI)을 인적 자원 관리에 활용하는 것의 윤리적 및 법적 함의, 특히 채용 과정에서 AI 인터뷰에 초점을 맞추어 조사합니다. 추론, 학습, 적응과 같은 인간 지능과 관련된 작업을 수행할 수 있는 컴퓨터 프로그램의 능력으로 정의되는 AI는 점점 더 HR 관행에 통합되고 있습니다. AI가 주도하는 인터뷰를 통해 채용에 AI를 배치하면 효율성과 객관성을 약속하지만, 동시에 중요한 윤리적 및 법적 문제도 제기됩니다. 이러한 문제에는 AI 알고리즘의 잠재적 편향, AI 의사 결정 과정의 투명성, 데이터 프라이버시 문제, 기존 노동법 및 규정 준수 등이 포함됩니다. 이 논문은 사례 연구를 분석하고 관련 문헌을 검토함으로써 이러한 과제에 대한 포괄적인 이해를 제공하고 AI 기반 HR 관행에서 윤리적 및 법적 준수를 보장하기 위한 권장 사항을 제시하는 것을 목표로 합니다. 연구 결과는 AI가 채용 효율성을 향상시킬 수 있지만, 위험을 완화하고 공정하고 투명한 채용 관행을 보장하기 위해 견고한 윤리 지침과 법적 프레임워크를 마련하는 것이 필수적임을 시사합니다.",546,인공지능
2024,박물관에서의 생성형 인공지능(Generative AI) 활용에 관한 제언,"본 연구는 시대적 변화에 맞춰 사회의 다양한 기술을 활용하며 변화하는 문화기반시설인 박물관에 생성형 인공지능 기술을 활용 가능성을 찾아보고자 한다. 본 연구의 문제는 첫째, 생성형 인공지능이란 무엇인지? 둘째, 박물관에서의 생성형 인공 지능 활용과 필요성은 무엇인지? 마지막으로 생성형 인공지능이 박물관에서 활용될 때 방향성은 무엇인지? 와 같은 박물 관에서의 생성형 인공지능 활용 가능성을 연구하는 것을 목표로 한다. 선행연구와 문헌조사를 통해 개념과 유형을 살펴보 고, 국내외 적용 사례를 중심으로 박물관에서의 생성형 인공지능 활용방안과 도입과정에서 고려해볼 것들을 제시하고자 하 였다. 그 결과로 첫째, 생성형 인공지능은 앞으로 박물관의 다양한 분야에서 활용될 가능성이 크고 박물관 업무 효율증가와 관람객 서비스 제고에 도움을 줄 것으로 기대된다. 둘째, 생성형 인공지능은 관람객에게 창의적이고 새로운 경험을 제공할 수 있다. 전시를 보는 것에서 그치지 않고 직접 참여하며 인공지능 생성물과 상호소통을 통해 더욱 적극적으로 박물관을 경험할 수 있다. 셋째, 박물관에서는 생성형 인공지능을 통해 발생할 수 있는 문제점을 예방하고 관리해야 한다. 생성형 인 공지능 활용에 대한 가이드라인을 만들고 저작권 문제, 윤리 문제 등이 발생하지 않도록 준수해야 한다. 마지막으로, 생성 형 인공지능은 아직 개발이 진행 중이고 초기 단계인 만큼 효율적인 작업의 도구로 사용하고 더욱 다양한 사례를 만들고 시행착오를 줄일 수 있도록 지속적인 연구가 필요하다. 생성형 인공지능으로 전환되는 패러다임의 전환에 따라 앞으로 박 물관에서 생성형 인공지능을 활용하는 데 도움이 되기를 기대한다.",825,인공지능
2024,현대예술의 인공지능 활용을 통해 본 예술의 역할과 가치,"현대예술과 인공지능의 만남에는 여러 미학적이고 사회적인 이슈들이 얽혀있 는 만큼 예술 본연의 역할과 가치에 대한 고찰은 더욱 중요해졌다. 예술과 인공 지능의 결합은 오늘날 예술 환경에 큰 변화를 만들어내고 있다. 인공지능이 인간 의 여러 일들을 대체해감에 따라 우려와 기대의 시선이 공존한다. 한편 새로운 기술매체의 등장은 또 다른 예술적 진화의 원동력이 되기도 한다. 이 글에서는 예술창작의 속성 및 인공지능의 능력과 한계를 함께 살펴보고, 인공지능을 다양 한 방식으로 활용하는 몇몇 예술가들의 예를 통해서 예술 본연의 가치와 사회적 역할을 확장해 갈 수 있는 길을 논의한다. 인공지능이라는 매체의 한계와 가능성 을 함께 이해하는 것은 앞으로 인공지능을 활용하는 현대예술이 나아갈 방향성 설정에 중요하다. 인공지능의 예술적 활용에는 미학적인 문제 뿐 아니라 다양한 윤리적·사회적 이슈들도 연결되어 있다. 인공지능 기술력으로 새로운 심미적 효 과를 만들어내는 것에 그치지 않고, 그 매체성의 사회문화적 함의 또한 예술적으 로 다뤄낼 수 있는 창의적이고 비판적인 사유는 앞으로 인공지능과 현대미술의 만남을 긍정적으로 이끌어 가는데 중요한 요소가 될 것이다.",590,인공지능
2024,인공지능(AI) 윤리원칙을 중심으로 한 규제 내용 분석·비교,"As artificial intelligence (AI) technology and associated products and services become more common, ethical issues pertaining to opacity, bias, and privacy continue to be raised, and concern is growing. Therefore, various discussions are underway regarding the ethical implementation and regulation of AI so that it can be reliably regulated on an international scale. Recently, the focus of the discussion has changed from building norms regarding AI's usage to the drafting and passage of legislation that regulates it. Therefore, this paper examines recent trends in major countries related to the regulation of AI, and analyzes and compares these countries' approaches to AI legislation and regulation, focusing on AI ethical principles. This discussion describes the direction in which the international community is defining and regulating the ethical use of AI, and it suggests regulations that are consistent with global norms and but also appropriate for the domestic situation in Korea. Analysis reveals that international discussions are suggesting practical approaches to the identification and mitigation of AI's ethical risks. Trends in legislation and regulation suggest that the international community is prioritizing the maintenance of ethical principles within the context of AI implementation. While the United States, EU, and China have regulated AI in a manner consistent with the principle that ethical and legal standards should be centered on people, the three bills currently presented to Korea's National Assembly do not uphold that standard. The legislation has not sufficiently respected common standards of fairness, accountability, privacy protection, data management, and technical safety. In order to remedy this deficiency, this paper suggests improvements to a general direction for future domestic AI regulations along with specific improvements to legal provisions.",1902,인공지능
2024,의료인공지능 융합교육 만족도 분석 및 개선방안 탐색,"이 연구는 한 대학에서 의료인공지능 융합인재 양성을 목적으로 운영중인 의료인공지능 마이크로디그리 교육과정에 대한 학생대상 만족도조사와 전문가대상 자문의견조사 결과를 분석하여 향후 의료인공지능 교육과정의 개선을 위한 시사점을 탐색하는 것을 목적으로 한다. 조사는 2022년과 2023년에 학생과 전문가를 대상으로 실시되었다. 조사문항별 학생 응답결과가 빈도분석되고, 카이제곱 검정방법에 의해서 응답자 전공특성에 따른 응답차이가 검정되었다. 전문가 의견은 범주화 후 그 내용이 분석되었다. 분석결과는 의료AI정보학, 바이오통계와빅데이터, 바이오데이터마이닝 과목의 만족도가 높았고, 2개 년도에서 공통적으로 자연과학 및 공학 분야 과목인 자료구조개론의 만족도가 낮았다. 이공/인문사회 전공보다 의학/바이오헬스 전공 학생들에서 2022년 기계학습개론, 2023년 정보시각화, 인간-컴퓨터상호작용의 이해 등 3개 과목 선호 정도가 통계적으로 유의하게 낮았다. 학생의 과목개선 요구사항으로 실습과목과 기초과목 추가개설의 의견이 많았고, 전문가 자문의견에서도 소프트웨어와 데이터분석 기초과목의 추가개설이 권고되었다. 일부 자연과학 및 공학 분야 과목들에 대한 낮은 선호도는 의학/바이오헬스 전공학생들의 이들 과목 이수를 위한 기초 학업수행능력 부족 때문인 것으로 해석되었다. 의학과 공학 융합인재의 양성을 위해서 영역별로 일정 수 이상의 학점 취득을 강제하는 제도 수립이 제안되었다.",711,인공지능
2024,인공지능 주권 논의와 데이터 법⋅정책에 관한 비판적 고찰,"바야흐로 인공지능의 세 번째 황금기가 시작되었다. 2022년 11월 말 공개된 오픈 AI의 야심작인 챗 GPT는 인간과 상호작용할 수 있게 설계된 대화형 인공지능 모델이다. 생성형 AI는 양질의 데이터를 학습해 다양한 질문에 답변하고 새로운 콘텐츠를 생성하는 언어모델에 기반한 기술이다. 오늘날 인공지능 학습에 핵심이 되는 데이터는 글로벌 빅테크 기업이 가장 큰 규모로 보유하고 있으며, 그중 상당수는 기존 플랫폼에서 축적된 데이터로 이용자들의 저작물이다. 이에 권리자의 의사에 반한 데이터의 수집이 문제되어 그로 인한 분쟁이 거세지고 있다. 데이터는 정보화 산업의 원유(原油)로 인공지능 환경에서그 경제적 가치가 더욱 중요해졌다. 미국기업의 데이터 독점을 의식한 EU, 프랑스, 중국 등 각국에서는 자국민과 자국의 데이터 보호 정책으로 대응해왔고, 이와 같은 사정은국내도 비슷하다. 이른바 ‘데이터 주권’, ‘디지털 주권’, ‘정보주권’, 근래 등장한 ‘AI 주권’은, 기술 패권주의에서 국민과 데이터에 대한 국가 통제를 합리화 할 수 있어 그 사용에주의가 필요하다. 데이터의 본래적 가치는 유통을 통한 경제적인 가치를 창출하는 것에 있고, 인터넷은 데이터의 자유로운 유통이 실현되는 공간이다. 이에 통제 중심의 데이터 보호 정책은 데이터의 본질에 상충하는 측면이 있다. 국내에서는 안으로는생성형 AI 개발에 뒤늦게 나선 기업과 정부 사업에 필요한데이터 공유 방법이 모색되는 한편, 밖으로는 글로벌 빅테크에 대응해 K-콘텐츠 보호와 저작권 강화 정책을 고수해야 하는 딜레마적 상황을 마주하면서, 소버린 AI(sover- eign AI)을 외치고 있다. 이러한 혼란은 기술주권의 법적토대의 부재, 데이터 정책에 관한 국민적 공감대의 부족에서 비롯한다고 할 것이다. 본 논문은 본격적인 인공지능 시대를 맞이해 데이터를 둘러싸고 개인, 기업, 국가의 갈등에서 나타난 법적 문제와 근래에 등장한 ‘기술주권’에 근간한 주장을 법적 관점에서 비판적으로 접근하였다. 연구결과, ‘기술주권’은 법적 개념이라기보다는 일종의 레토릭(rhetoric)으로서 가장 중요한 정보주체인 ‘이용자’의 주권에 관한 논의가 빠져있었다. 법학적 관점에서 기술주권은 주체는 개인과 기업, 국가이다. 그중 개인인 이용자는 기술과 서비스의 품질을 주도하는 적극적 참여자이다. 자율적 주체로서 이용자를 기술주권 논의에 참여시켜 국가와 기업, 시민이 공유하는 공통의 목표와 가치를 공유할 때, 딜레마적 상황을 극복하고 글로벌 산업경쟁에 대비할 수 있을 것이다.",1243,인공지능
2024,대학의 교양수학에서 인공지능과 수학 관련 교과목 개발에 관한 연구,"본 연구는 인공지능과 수학 관련 교과목 개발을 위해 수학과 교육과정, 인공지능과 수학 관련 연구 등을 분석하여 학습요소 및 내용을 선정하고, 대학의 교양수학에서 인공지능과 수학 관련 교과목 구성 및 운영에 대한 방안을 제시하였다. 인공지능의 원리를 수학에서 다루기 위해 필요한 내용은 주로 미적분학, 확률과 통계, 선형대수학에 관련된 내용으로, 이와 같은 수학 학습 내용은 인공지능의 기능 중에서 데이터 분석 및 표현, 신경망, 클러스터링, 비지도학습, 최적화 등을 위해 필요하므로 대학교양수학의 인공지능과 수학에 관련 교과목에서는 이러한 내용이 필수적으로 포함되어야 한다. 또한, 인공지능과 수학 관련 교과목은 머신러닝을 이해하기 위한 기초수학으로 필수적인 선형대수학과 다변수 미적분학의 여러 주제들을 한 학기에 배우기 어려우므로 본 연구에서는 인공지능과 수학 관련 교과목을 <인공지능 수학1>과 <인공지능 수학2>의 두 과목으로 나누어 대학생들이 자신의 능력과 필요에 따라 선택하여 수강할 수 있도록 제안한다. 마지막으로, 인공지능과 수학 관련 교과목은 인공지능의 원리를 이해하기 위한 이론 중심의 수업도 중요하지만 널리 쓰이는 프로그램 언어인 파이썬에 대한 기초문법을 학습하고, 이를 이용한 데이터 분석과 자료정리 및 전처리에 대한 학습을 통해 실생활에서 찾을 수 있는 데이터 분석과 인공지능, 딥러닝 프로젝트 등을 적용하는 응용학습에 대한 연구도 필요하다.",707,인공지능
2024,인공지능으로 인한 인간 소외 현상에 대한 연구 -영화<고장난 론>을 중심으로-,"인공지능은 효율의 극대화와 목표 달성의 편리성을 가진 동시에 인공지능에 의한 인간의 대체는 우리에게 무언의 불안감 및 사회적 탈락과 고립에 대한 막연한 공포감 역시 주고 있다. 이런 맥락에서 인공지능과 관련한 인문학적 철학적 성찰이 우리에게 적극적으로 필요한 현실이 되었다. 인공지능에 의한 우리가 느낄 수 있는 사회적 고독, 인간의 역할이 인공지능에 대체될 수 있다는 불안감과 그것이 가져올 사회적 변화에 이 시대는 보다 면밀한 분석과 연구를 필요로 하고 있다. 인공지능에 대한 기술적 측면에 대한 연구와 더불어 철학, 사회학 분야에서도 기술적 변화가 가져올 인간의 역할과 그 변화에 대해 병행하여 연구가 되어야 할 것이다. 인공지능이 보편화된 배경을 바탕으로 한 영화 <고장난 론>의 스토리는, 인공지능이 활발하게 발전하고 있는 현실 세계에서 사람과 인공지능의 관계에 대한 중요한 시사점을 제공할 수 있다. 본 연구는 비판 이론의 틀을 빌려 영화 <고장난 론>에 등장하는 인공지능이 초래하는 사회적 문제와 그것이 인간에게 미치는 영향을 살펴보고 이를 통해 현재 또는 가까운 장래에 우리가 경험할 수 있는 인공지능과 관련된 문제의식을 살펴보고 이를 재고하고자 한다. 노동의 측면에서 말하자면, 인공지능 시대에는 시청 시간의 증가, 노동력 재생산을 위한 개인의 여가시간에 대한 침범, 개인 데이터를 감시하고 양도하는 행위 등으로 일상적인 디지털 삶을 구성하고 있다. 이러한 현실에서 노동 소외 현상은 은밀하게, 광범위하고 일상적으로 이루어지며, 집단에서 개인화되는 특성을 가지고 있다. 커뮤니케이션의 측면에서 말하자면, 인공지능 매개로 한 의사소통은 언어라는 조절매체와 발화자의 부재로 인해 행위자가 탈언어화된 조절매체의 조정 하에 주체성을 상실하게 된다. 체계는 알고리즘의 효율성을 이용해 더 쉽게 사람들의 사회관계를 통제하고, 알고리즘의 편향성으로 인해 사회구성원들은 자유로운 의사소통을 실현하지 못하게 된다. 연구자는 영화 <고장난 론>을 통해서 디지털 시대 속 우리가 무의식적으로 인공지능을 낙관하고 이대로 인공지능의 효율성에 종속된 삶에 대해 의심하면서 본 연구를 진행했다. 인공지능은 산업적 문화적 긍정적인 부분도 분명히 있지만, 야기될 수 있는 부정적 사회적 문제와 인간 소외 현상, 주체와 객체의 문제 등 기술 발전과 더불어 인문학적 철학적 문제해결이 동시에 필요하다는 것을 알 수 있었다.",1178,인공지능
2024,인공지능기반(ChatGPT) 미술수업에 관한 중등교사의 인식 연구,"인공지능의 발전은 우리 삶과 교육 현장에 깊은 영향을 미치고 있으며 앞으로 교육의 모든 면에서 근본적인 변화를 주도할 것이다. 새로운 교육 패러다임이 제기될 때마다 교사의 관심도를 진단한 선행 연구가 주로 수행되었으나(김방희, 2023), 현재 인공지능에 관하여 중등 미술 교사를 대상으로 한 연구는 미흡한 수준이다. 이에 본 연구는 인공지능기반(ChatGPT) 활용 수업에 대한 현황 및 중·고등학교 미술 교사의 인식 조사를 통해 현재 미술 교육계가 당면한 어려움을 진단하고 향후 미술교육이 나아가야 할 방향성을 탐색함과 동시에 이와(ChatGPT) 관련한 연구의 방향성을 제시하고자 한다. 연구 방법은 선행 연구를 통해 도출된 문항을 구성하고, 전문가 회의를 거쳐 최종 설계된 설문을 실행하여 수집된 양적 데이터를 IBM SPSS Statistics 25.0을 사용하여 비교 및 빈도, 상관분석을 실시하였다. 연구 결과 미술 교사들은 ChatGPT를 거쳐 학습 효과와 교사-학생 관계 개선에 긍정적인 반응을 보였으나, 윤리적 문제와 편향된 응답에 대한 우려가 있음을 알 수 있다. 이를 통해 본 연구는 앞으로 수업 내 Chat GPT 활용 지침 개발 연구와 Chat GPT를 활용한 수업 성공 사례 공유, 그리고 이와 관련한 교원 대상 연수 환경 마련이 필요함을 제시하였다.",659,인공지능
2024,인공지능 챗봇을 활용한 대학교 영어수업 설계 연구,"본 연구는 대학생의 영어학습을 위해 인공지능 영어채팅을 실시하기 위하여 적합한 영어채팅을 알아보고, 과업을 시행한 후 이에 대한 학습자들의 반응 및 교육적 시사점을 얻는 데에 목적이 있다. 이를 위하여 2023년 2학기 ‘미디어활용 영어학습’ 수업을 듣는 학습자들을 대상으로 미추쿠와 레플리카 인공지능채팅을 채택하여 과업을 시행하였다. 학습자들은 짝과의 영어채팅도 중간에 병행하면서, 인공지능채팅과 인간과의 채팅과의 차이점 등을 경험하였다. 과업을 마친 후에는 구두질문 또는 설문지를 통하여 그 반응을 살펴보았다. 학습자들은 흥미도, 영어능력 향상도, 지속가능성에 대하여 긍정적인 반응을 보였고, 언제 어디서나 대화할 수 있는 점 등을 장점으로 꼽았다. 수업시간에 영어표현을 학습한 이후에 인공지능챗봇과 연습을하면 더 효과가 크겠다는 제안들이 있어, 지속가능성을 위해서는 수업과 병행하여 이어지는것이 바람직해 보인다. 인공지능과 협업하는 4차혁명시대에 향후에도 이러한 도구를 잘 이용할 수 있는 방안에 대한 연구가 지속되기를 희망한다.",523,인공지능
